document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
372,The participation was pretty much what I would expect. I was surprised having a 3D model in our hand wouldn't make our answers more accurate. The post-study reflection helped remember the process and see different views. They all focused on a slightly different view of this experiment process.,0.034290432007485626,0.06101673952829699,0.03909648319303475,0.08683981786834427,0.029337676425590584,0.03716531507056719,0.042974137465003046,0.028170052365871813,0.04131667338037103,0.03530177637215934,0.03411400260598497
373,"It didn't differ at all for me. Everything he laid out, explained, and showed in the video sums up what I got out of the experiment.",1.217622380488666e-308,2.308329937572235e-308,1.8655922132630273e-308,1.0,2.5458004323067985e-308,3.2692421247800087e-308,3.1126653616624054e-308,1.8138459326191887e-308,5.839540685401318e-308,6.610276781623216e-308,1.740260375826195e-308
374,"I gained more in-depth information about the equations they used and how they were calculated. The results were then shown, which explained predictions and how they felt about the results. For example they were a little surprised that one of the studies did not show more of a difference.",0.022700670855768552,0.0868921627473817,0.06494118086509473,0.08702728842714966,0.05509986864369003,0.06793768586438412,0.06165489145496558,0.05280130505563232,0.055990217702775194,0.04854027544205932,0.05564509070190556
375,I learned a lot more information after the experiment occurred. The participation and post-study did not give a lot of information to us.,0.02547541200386099,0.09194469137361955,0.05982765010004234,0.1802414630284204,0.06317939545177757,0.09345073767846432,0.08606259413257669,0.05496353570810779,0.09044333004427317,0.0785538368667283,0.06070115154441301
376,I think that the project was very similar to the experiment that we participated in. I think that there is a difference in observing a 2d graph with a 3d graph I was was surprised with the results of the experiment saying that there wasn't much of a difference.,1.0,1.180768312037693e-308,9.22039513879638e-309,1.25263591009498e-308,8.39373138486531e-309,8.93312097009576e-309,9.74248945738015e-309,7.923953939141373e-309,9.845077656766287e-309,1.006147291666399e-308,8.786332437184786e-309
377,"Due to conflicts with work, I was unable to participate in the study, and I am deeply regretful of this. The information presented in the abstract vs the reflection however was consistent. Due to my abilities as a learner though, I found the video presentation easier to comprehend.",0.016637938599720178,0.08156476936798607,0.21308991878947173,0.05998717159521517,0.046312093420877394,0.08564563045824349,0.12019354073216464,0.06539528997034104,0.0641920898273307,0.03612249598913458,0.06066255823779307
378,"Participation in the project involves actively collaborating with team members, sharing insights, and contributing to the project's development. Post-study reflection entails reviewing personal learning experiences and identifying areas for growth or improvement. An extended abstract provides a succinct summary of the project's objectives, methods, and findings for a broader audience. The presentation distills the project into a visually engaging format, highlighting key points and outcomes. Regarding 2D vs. 3D graphs, 2D graphs represent data along two axes, suitable for visualizing relationships between two variables. In contrast, 3D graphs add an extra dimension, often depth or color, enabling the visualization of relationships between three variables, providing a more comprehensive view but potentially being more challenging to interpret.",0.30252634708087706,0.06721414911337902,0.052382327981172726,0.06667073448350223,0.04675584126944401,0.04935051247255842,0.050558622940820294,0.04577135682123024,0.050395213364987756,0.050829199581918234,0.050889695100046504
379,ohh actually I would say a lot just because of how each person's story led to a different event. Another reason is that some of the people's stories didn't line up to mine as my experience was different.,0.01005125373629581,0.023228570357719875,0.022306697699327638,0.10305140253700387,0.0443002969981903,0.05673798193679729,0.03756461910685245,0.025310475048424305,0.08465091394408837,0.11341281499409074,0.020736131600549795
380,"When participating, the purpose was able to be deduced, but the details were unknown. The post-study reflection allowed me to think more specifically about the intention of the project, and then the presentation itself filled in the details.",0.015473603686735638,0.06679160838037589,0.16072058245996687,0.0409627411435332,0.060517058349880776,0.07766723704053226,0.05883199380396786,0.17390750640435645,0.04487442314649982,0.032423352466997304,0.08662606608239708
381,"The purpose of the experiment was not clear to me until I completed the abstract reflection. When completing the actual experiment for data collected, I understood the least about the bigger picture of the experiment. While as now, I have a good understanding of the experiment in its entirety.",0.02580494662396062,0.13982582048985495,0.07126411740455692,0.13032172565322828,0.04151194890452276,0.05930977107192132,0.09460750901180363,0.042805051664998726,0.0664307639683091,0.04639428848120982,0.04978028479407876
382,Each stage of the experiment taught me something different. Participating in the experiment i got first hand experience with the graphs. The post-study reflection helped me to really think about how a study like this it’s important. And the presentation let me see more behind the sciences and how much thought and work goes into a study like this.,0.02811562630379805,0.10081390860233669,0.09707527213805306,0.10807515138194013,0.05196101391812871,0.0692275582415093,0.07340239657180025,0.05545463261500951,0.06796387889739722,0.048519127398128296,0.0667447132916818
